編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPTOMLPLKIIGFAU07DA,,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPTOMLPLKIIGFAU07DA,,62.72,集合住宅,鋼筋混凝土造,112年11月14日,七層,五層 陽台,全筆移轉
RPTOMLPLKIIGFAU07DA,,18.12,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPTOMLPLKIIGFAU07DA,,19.99,共有部分（停車空間）,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPRQMLPLKIIGFAU07DA,,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPRQMLPLKIIGFAU07DA,,70.95,集合住宅,鋼筋混凝土造,112年11月14日,七層,五層 陽台,全筆移轉
RPRQMLPLKIIGFAU07DA,,20.24,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPUQMLPLKIIGFAU37DA,,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPUQMLPLKIIGFAU37DA,,74.07,集合住宅,鋼筋混凝土造,112年11月14日,七層,六層 陽台,全筆移轉
RPUQMLPLKIIGFAU37DA,,21.28,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPSOMLPLKIIGFAU96DA,,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPSOMLPLKIIGFAU96DA,,74.07,集合住宅,鋼筋混凝土造,112年11月14日,七層,五層 陽台,全筆移轉
RPSOMLPLKIIGFAU96DA,,21.28,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPSOMLPLKIIGFAU96DA,,21.72,共有部分（停車空間）,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPUOMLMLJHJGFAU76DA,,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPUOMLMLJHJGFAU76DA,,74.07,集合住宅,鋼筋混凝土造,112年11月14日,七層,三層 陽台,全筆移轉
RPUOMLMLJHJGFAU76DA,,21.28,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPURMLPLKIIGFAU47DA,,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPURMLPLKIIGFAU47DA,,70.95,集合住宅,鋼筋混凝土造,112年11月14日,七層,三層 陽台,全筆移轉
RPURMLPLKIIGFAU47DA,,20.24,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPPSMLPLKIIGFAU07DA,,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPPSMLPLKIIGFAU07DA,,74.07,集合住宅,鋼筋混凝土造,112年11月14日,七層,二層 陽台,全筆移轉
RPPSMLPLKIIGFAU07DA,,21.28,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPPSMLPLKIIGFAU07DA,,21.72,共有部分（停車空間）,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPPOMLMLKIIGFAU98DA,,112.34,集合住宅,鋼筋混凝土造,112年10月13日,八層,五層 陽台,全筆移轉
RPPOMLMLKIIGFAU98DA,,46.57,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPPOMLMLKIIGFAU98DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPRNMLMLKIIGFAU09DA,,163.61,店舖,鋼筋混凝土造,112年10月13日,八層,一層 二層 陽台,全筆移轉
RPRNMLMLKIIGFAU09DA,,67.43,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPRNMLMLKIIGFAU09DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPQNMLQLKIIGFAU76DA,,279.10,店舖，集合住宅,鋼筋混凝土造,112年10月13日,八層,一層 二層 三層 陽台,全筆移轉
RPQNMLQLKIIGFAU76DA,,115.78,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPUOMLTKKIIGFAU47DA,,114.92,集合住宅,鋼筋混凝土造,112年10月13日,八層,六層 陽台,全筆移轉
RPQNMLQLKIIGFAU76DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPUOMLTKKIIGFAU47DA,,47.52,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPUOMLTKKIIGFAU47DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPVNMLPJJHJGFAU86DA,,114.92,集合住宅,鋼筋混凝土造,112年10月13日,八層,四層 陽台,全筆移轉
RPVNMLPJJHJGFAU86DA,,47.52,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPVNMLPJJHJGFAU86DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPVNMLOJJHJGFAU76DA,,114.92,集合住宅,鋼筋混凝土造,112年10月13日,八層,七層 陽台,全筆移轉
RPVNMLOJJHJGFAU76DA,,47.52,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPVNMLOJJHJGFAU76DA,,33.00,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPQNMLNLKHJGFAU09DA,,66.71,集合住宅,鋼筋混凝土造,112年12月4日,十層,七層 陽台,全筆移轉
RPQNMLNLKHJGFAU09DA,,32.87,共有部份,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPQNMLNLKHJGFAU09DA,,.05,共有部分（停車空間）,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPVOMLMLKIIGFAU96DA,,202.04,集合住宅,鋼筋混凝土造,112年10月13日,八層,八層 陽台,全筆移轉
RPVOMLMLKIIGFAU96DA,,83.79,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPVOMLMLKIIGFAU96DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPQOMLNLKHJGFAU56DA,,66.71,集合住宅,鋼筋混凝土造,112年12月4日,十層,九層 陽台,全筆移轉
RPQOMLNLKHJGFAU56DA,,32.87,共有部份,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPQOMLNLKHJGFAU56DA,,.05,共有部分（停車空間）,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPTOMLNLKHJGFAU86DA,,72.20,集合住宅,鋼筋混凝土造,112年12月4日,十層,七層 陽台,全筆移轉
RPTOMLNLKHJGFAU86DA,,34.44,共有部份,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPTOMLNLKHJGFAU86DA,,.05,共有部分（停車空間）,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPPOMLTKKIIGFAU96DA,,119.68,集合住宅,鋼筋混凝土造,112年10月13日,八層,三層 陽台,全筆移轉
RPPOMLTKKIIGFAU96DA,,49.54,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPPOMLTKKIIGFAU96DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPQOMLTKKIIGFAU07DA,,114.92,集合住宅,鋼筋混凝土造,112年10月13日,八層,五層 陽台,全筆移轉
RPQOMLTKKIIGFAU07DA,,47.52,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPQOMLTKKIIGFAU07DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPROMLTKKIIGFAU17DA,,104.29,集合住宅,鋼筋混凝土造,112年10月13日,八層,七層 陽台,全筆移轉
RPOOMLTKKIIGFAU86DA,,353.47,店舖，集合住宅,鋼筋混凝土造,112年10月13日,八層,一層 二層,全筆移轉
RPROMLTKKIIGFAU17DA,,43.14,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPOOMLTKKIIGFAU86DA,,147.19,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPROMLTKKIIGFAU17DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPUNMLTKKIIGFAU37DA,,164.34,店舖,鋼筋混凝土造,112年10月13日,八層,一層 二層,全筆移轉
RPOOMLTKKIIGFAU86DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPUNMLTKKIIGFAU37DA,,68.85,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPUNMLTKKIIGFAU37DA,,16.50,共有部分（停車空間）,鋼筋混凝土造,112年10月13日,八層,,持分移轉
