鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
秀林鄉,土地,加灣段385地號,2157.63,,一般農業區,農牧用地,1130407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1530000,709,,0.0,0,,RPWOMLPLMHJGFAU57DA,0.0,0.0,0.0,無,0027
豐濱鄉,土地,東興段109地號,1126.64,,風景區,農牧用地,1130406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3200000,2840,,0.0,0,,RPQNMLMLMHJGFBU66DA,0.0,0.0,0.0,無,0028
玉里鎮,土地,東豐段84地號,10024.0,,特定農業區,農牧用地,1130409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8500000,848,,0.0,0,,RPPNMLOLMHJGFCU86DA,0.0,0.0,0.0,無,
玉里鎮,土地,觀音山段3614地號,1150.0,,山坡地保育區,農牧用地,1130410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,220000,191,,0.0,0,,RPQNMLQLMHJGFCU17DA,0.0,0.0,0.0,無,0029
花蓮市,土地,北濱段413-1地號,6.0,住,,,1130408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,210000,35000,,0.0,0,包含公共設施保留地用地；,RPPNMLSJMHJGFAU86DA,0.0,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉大德街３６８巷９號,86.15,,鄉村區,乙種建築用地,1130403,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0731211,84.92,2,2,2,有,無,4400000,51813,,0.0,0,,RPVPMLTJMHJGFAU77DA,84.92,0.0,0.0,無,
吉安鄉,土地,宜寧段620地號,90.0,商,,,1130401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,22222,,0.0,0,,RPROMLSKMHJGFAU27DA,0.0,0.0,0.0,無,
吉安鄉,土地,南埔段2397-20地號,49.88,,鄉村區,乙種建築用地,1130408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4524000,90698,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSPMLSKMHJGFAU47DA,0.0,0.0,0.0,無,0030
吉安鄉,土地,華興段298-1地號,223.16,,鄉村區,乙種建築用地,1130411,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5200000,23302,,0.0,0,未登記建物；,RPSNMLLJNHJGFAU56DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,谷優段655地號,143.64,,山坡地保育區,農牧用地,1130418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,696,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSLMHJGFCU27DA,0.0,0.0,0.0,無,0031
瑞穗鄉,土地,興北段1148地號,5421.1,,一般農業區,農牧用地,1130419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,553,,0.0,0,,RPQNMLSLMHJGFCU37DA,0.0,0.0,0.0,無,
秀林鄉,土地,銅門段581地號,3190.0,,山坡地保育區,林業用地,1130417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,287100,90,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPLMHJGFAU96EA,0.0,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉大德街３７０巷３１號,101.86,,鄉村區,乙種建築用地,1130409,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0731211,99.23,3,2,3,有,無,8800000,88683,,0.0,0,頂樓加蓋；其他增建；,RPSOMLRKMHJGFAU27DA,99.23,0.0,0.0,無,0032
吉安鄉,土地,南埔段2397-20地號,48.19,,鄉村區,乙種建築用地,1130408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4374000,90766,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTPMLSKMHJGFAU57DA,0.0,0.0,0.0,無,0030
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕一街１１８號,137.0,住,,,1130408,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940421,224.56,5,2,5,有,無,19800000,88172,,0.0,0,其他增建；,RPRNMLKMMHJGFAU56DA,213.23,0.0,11.33,無,0034
玉里鎮,土地,民北段112-1地號,234.82,,山坡地保育區,交通用地,1130412,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,422676,1800,,0.0,0,協議價購；,RPQNMLLLMHJGFCU66DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段115-1地號,100.81,,山坡地保育區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,181458,1800,,0.0,0,協議價購；,RPRNMLLLMHJGFCU76DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段134-1地號,214.09,,山坡地保育區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2205127,10300,,0.0,0,協議價購；,RPSNMLLLMHJGFCU86DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段384-1地號,139.6,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1689160,12100,,0.0,0,協議價購；,RPTNMLLLMHJGFCU96DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段416-1地號,28.0,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,338800,12100,,0.0,0,協議價購；,RPUNMLLLMHJGFCU07DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段431-3地號,49.55,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,599555,12100,,0.0,0,協議價購；,RPVNMLLLMHJGFCU17DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段435-1地號,127.44,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1542024,12100,,0.0,0,協議價購；,RPWNMLLLMHJGFCU27DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段437-1地號,58.25,,鄉村區,交通用地,1130412,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,704825,12100,,0.0,0,協議價購；,RPXNMLLLMHJGFCU37DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段438-1地號,8.48,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,102608,12100,,0.0,0,協議價購；,RPOOMLLLMHJGFCU56DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段481-1地號,60.56,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,732776,12100,,0.0,0,協議價購；,RPPOMLLLMHJGFCU66DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段483-1地號,140.71,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1702591,12100,,0.0,0,協議價購；,RPQOMLLLMHJGFCU76DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段484-1地號,21.85,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,264385,12100,,0.0,0,協議價購；,RPROMLLLMHJGFCU86DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段485-1地號,53.51,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,647471,12100,,0.0,0,協議價購；,RPSOMLLLMHJGFCU96DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段494-1地號,35.54,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,430034,12100,,0.0,0,協議價購；,RPTOMLLLMHJGFCU07DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段511-1地號,87.72,,鄉村區,交通用地,1130412,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1061412,12100,,0.0,0,協議價購；,RPUOMLLLMHJGFCU17DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段534-1地號,118.49,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1433729,12100,,0.0,0,協議價購；,RPVOMLLLMHJGFCU27DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段535-1地號,106.13,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1284173,12100,,0.0,0,協議價購；,RPWOMLLLMHJGFCU37DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段538-1地號,49.9,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,603790,12100,,0.0,0,協議價購；,RPXOMLLLMHJGFCU47DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段540-1地號,51.04,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,617584,12100,,0.0,0,協議價購；,RPOPMLLLMHJGFCU66DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段545-1地號,68.19,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,825099,12100,,0.0,0,協議價購；,RPPPMLLLMHJGFCU76DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段581-1地號,45.64,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,552244,12100,,0.0,0,協議價購；,RPQPMLLLMHJGFCU86DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段626-1地號,57.25,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,692725,12100,,0.0,0,協議價購；,RPRPMLLLMHJGFCU96DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段651-1地號,67.44,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,816024,12100,,0.0,0,協議價購；,RPSPMLLLMHJGFCU07DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段654-1地號,53.38,,鄉村區,交通用地,1130412,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,645898,12100,,0.0,0,協議價購；,RPTPMLLLMHJGFCU17DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段655-1地號,44.72,,鄉村區,交通用地,1130412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,541112,12100,,0.0,0,協議價購；,RPUPMLLLMHJGFCU27DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段679-1地號,214.68,,鄉村區,交通用地,1130412,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2597628,12100,,0.0,0,協議價購；,RPVPMLLLMHJGFCU37DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海二街２１７號,109.0,,鄉村區,乙種建築用地,1130403,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,,119.96,3,2,2,有,無,5600000,46682,,0.0,0,,RPSOMLKKMHJGFAU56DA,119.96,0.0,0.0,無,0035
吉安鄉,土地,光英段612-1地號,1070.26,,一般農業區,農牧用地,1130417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2050000,1915,,0.0,0,,RPRNMLSKMHJGFAU17DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市民生路２３號四樓之五,8.37,商,,,1130429,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850104,43.27,2,1,1,有,無,3100000,71643,,0.0,0,,RPRNMLNJNHJGFAU66DA,27.64,0.0,3.8,有,0036
玉里鎮,土地,民南段17地號,10670.95,,一般農業區,農牧用地,1130412,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11000000,1031,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJNHJGFCU56DA,0.0,0.0,0.0,無,0037
瑞穗鄉,土地,瑞穗段2481地號,166.0,,特定農業區,農牧用地,1130425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,35000,211,,0.0,0,含土地增值稅或其他稅費87566元；,RPRNMLMJNHJGFCU76DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市民享十街６１號,66.0,商,,,1130402,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0490600,49.66,2,2,2,有,無,5500000,110753,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；未登記建物；,RPQOMLKKMHJGFAU98DA,49.66,0.0,0.0,無,
瑞穗鄉,土地,瑞燕段30-4地號,3288.67,,一般農業區,農牧用地,1130410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,760,,0.0,0,,RPPNMLNJNHJGFCU66DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街２００之９號,21.54,商,,,1130430,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730625,97.27,2,1,1,有,無,1500000,15421,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNJNHJGFAU56EA,69.18,0.0,14.39,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市北昌三街１８巷１０之１號五樓,17.0,商,,,1130411,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840518,62.21,2,1,1,有,有,3550000,57065,,0.0,0,,RPWOMLRKMHJGFAU67DA,42.8,0.0,6.09,有,0038
吉安鄉,土地,宜安段758地號,19.81,商,,,1130422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,75719,,0.0,0,,RPQNMLMLMHJGFAU56DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段７３４巷１７號四樓之一,23.85,,特定農業區,甲種建築用地,1130409,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130313,65.09,2,2,2,有,無,4500000,69135,,0.0,0,,RPROMLKMMHJGFAU66DA,47.92,0.0,7.82,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段７３４巷１７號四樓之二,43.76,,特定農業區,甲種建築用地,1130405,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130313,117.89,3,2,2,有,無,7800000,66163,,0.0,0,,RPSOMLKMMHJGFAU76DA,90.09,0.0,10.64,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段７３４巷１７號五樓之二,43.76,,特定農業區,甲種建築用地,1130402,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130313,117.89,3,2,2,有,無,7500000,63619,,0.0,0,,RPWOMLKMMHJGFAU17DA,90.09,0.0,10.64,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市廣東街１８７巷９號,207.0,住,,,1130412,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840601,400.58,8,1,9,有,無,25800000,64407,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPXNMLNJNHJGFAU27DA,354.62,14.9,31.06,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海三街２００巷６號,134.36,,鄉村區,乙種建築用地,1130408,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040210,209.56,5,2,5,有,無,15500000,73964,,0.0,0,,RPVOMLNJNHJGFAU17DA,188.62,9.59,11.35,無,0039
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛四街５５號四樓之六,8.32,住,,,1130412,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810616,28.4,1,0,1,有,有,1700000,59859,,0.0,0,,RPUPMLNJNHJGFAU17DA,20.64,0.0,2.16,無,
花蓮市,車位,花蓮縣花蓮市富裕八街１號等７７戶,0.0,,,,1130408,土地0建物1車位1,,,其他,,,,24.26,0,0,0,無,無,2000000,,坡道平面,0.0,0,停車位編號33號；建物坐落地號：裕民段213地號；僅車位交易；,RPXPMLNJNHJGFAU47DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市南京街２０３號十二樓之七,13.56,商,,,1130420,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070427,80.81,2,2,2,有,有,8500000,105185,,0.0,0,,RPOQMLNJNHJGFAU66DA,47.89,0.0,5.16,有,0040
吉安鄉,土地,慶豐段769-6地號,511.0,農,,,1130410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4637000,9074,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLQJNHJGFAU57DA,0.0,0.0,0.0,無,
光復鄉,土地,馬佛段318地號,1714.73,,一般農業區,農牧用地,1130409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1150000,671,,0.0,0,,RPPNMLQJNHJGFBU86DA,0.0,0.0,0.0,無,0041
花蓮市,房地(土地+建物),花蓮縣花蓮市國風街２５號,69.0,住,,,1130420,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0660701,108.3,5,3,2,有,無,10000000,92336,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPPNMLQJNHJGFAU86EA,108.3,0.0,0.0,無,
新城鄉,土地,嘉新段115-14地號,118.0,農,,,1130408,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1188888,10075,,0.0,0,,RPPNMLRJNHJGFAU96EA,0.0,0.0,0.0,無,
壽豐鄉,土地,壽農段1619地號,1038.04,,特定農業區,農牧用地,1130416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2020000,1946,,0.0,0,,RPVNMLTLMHJGFAU77DA,0.0,0.0,0.0,無,0042
新城鄉,房地(土地+建物),花蓮縣新城鄉中正路２３巷１９號,2088.82,農,,,1130425,土地1建物1車位0,全,四層,透天厝,農業用,鋼筋混凝土造,1070129,636.35,14,2,16,有,無,35500000,55787,,0.0,0,,RPTPMLKMMHJGFAU96DA,634.57,0.0,1.78,有,
壽豐鄉,土地,榮光段914-7地號,533.72,農,,,1130401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,2998,,0.0,0,,RPWNMLLJNHJGFAU96DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路六段７４５號,101.54,,特定農業區,甲種建築用地,1130424,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0720409,97.84,2,2,2,有,無,3300000,33729,,0.0,0,其他增建；,RPTNMLNJNHJGFAU86DA,97.84,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中正路二段１８６巷１９號七樓之三,22.11,,特定農業區,甲種建築用地,1130416,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080326,77.38,2,1,1,有,有,5000000,64616,,0.0,0,,RPROMLQJNHJGFAU07DA,51.65,0.0,4.01,有,0043
吉安鄉,土地,福吉段202地號,1440.33,,特定農業區,農牧用地,1130415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13000000,9026,,0.0,0,,RPPNMLRJNHJGFAU86DA,0.0,0.0,0.0,無,0044
花蓮市,房地(土地+建物),花蓮縣花蓮市華興街３３號四樓之二,34.62,住,,,1130421,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110322,104.16999999999999,2,2,1,有,有,6750000,64798,,0.0,0,,RPUNMLRJNHJGFAU37DA,64.0,0.0,6.69,有,0045
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛二街６３號四樓之三,5.31,商,,,1130418,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850513,24.18,1,0,1,有,有,1400000,57899,,0.0,0,含傢俱設備費；其他增建；,RPWNMLRJNHJGFAU57DA,15.21,0.0,1.5,有,0046
鳳林鎮,土地,鳳仁段1285地號,1144.25,工,,,1130417,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,1923,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRJNHJGFBU96DA,0.0,0.0,0.0,無,
光復鄉,土地,溪州段991地號,5087.23,,特定農業區,農牧用地,1130422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3900000,767,,0.0,0,農作物；,RPQNMLQJNHJGFBU07EA,0.0,0.0,0.0,無,0047
玉里鎮,房地(土地+建物),花蓮縣玉里鎮中正路７１號,69.5,商,,,1130430,土地3建物1車位0,全,一層,透天厝,商業用,木造,,55.08,0,0,0,無,無,6000000,108932,,0.0,0,,RPPNMLRJNHJGFCU17EA,55.07,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市建林街５５號,112.0,住,,,1130403,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0950113,257.07,6,2,8,有,無,18660000,72587,,0.0,0,其他增建；,RPTOMLQLMHJGFAU37DA,241.05,0.0,16.02,無,0048
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣豐二街２２６號,84.26,,特定農業區,甲種建築用地,1130409,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880916,174.0,4,2,3,有,無,10300000,59195,,0.0,0,其他增建；,RPROMLRJNHJGFAU17DA,145.11,9.63,19.26,無,0049
吉安鄉,房地(土地+建物),花蓮縣吉安鄉稻香五街３１號,87.0,住,,,1130407,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0861204,204.22,5,2,3,有,無,11000000,53863,,0.0,0,陽台外推；其他增建；,RPWOMLRJNHJGFAU67DA,181.94,6.27,16.01,無,0050
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街５號,98.0,住,,,1130416,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0670906,81.76,5,2,2,有,無,8200000,100294,,0.0,0,其他增建:頂樓增建.露台增建.防火巷增建.一樓空地增建.一樓增建沿著加蓋.鐵皮屋頂增建其他增建；,RPTNMLTJNHJGFAU47DA,81.76,0.0,0.0,無,
光復鄉,土地,大安段1449地號,140.0,商,,,1130401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3530000,25214,,0.0,0,未登記建物；,RPSNMLOLMHJGFBU07DA,0.0,0.0,0.0,無,0051
光復鄉,土地,大安段1448地號,130.0,商,,,1130401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2350000,18077,,0.0,0,未登記建物；未登記建物；,RPTNMLOLMHJGFBU17DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,烏漏段5地號,6411.0,,一般農業區,農牧用地,1130422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000000,1560,,0.0,0,,RPQNMLNJNHJGFCU76DA,0.0,0.0,0.0,無,0052
花蓮市,房地(土地+建物),花蓮縣花蓮市德安二街５５號,86.0,住,,,1130417,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0681210,120.76,3,1,2,有,無,7900000,65419,,0.0,0,含土地增值稅或其他稅費；含地政士服務費；,RPQNMLTKMHJGFAU17DA,120.76,0.0,0.0,無,
新城鄉,土地,嘉北段1100地號,89.0,住,,,1130403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3400000,38202,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLSJNHJGFAU27DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市成功街４５號二樓之二,13.74,住,,,1130426,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070322,40.6,1,0,1,有,有,3000000,73892,,0.0,0,,RPSPMLSJNHJGFAU47DA,19.29,0.0,2.69,有,0053
花蓮市,房地(土地+建物),花蓮縣花蓮市美工路５７號,4037.0,工,,,1130411,土地1建物1車位0,全,二層,透天厝,辦公用,鋼筋混凝土造,0690419,869.91,0,0,0,無,無,93420000,107390,,0.0,0,,RPROMLTJNHJGFAU37DA,869.91,0.0,0.0,無,
