編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPURMLPKMHJGFAU57DA,,13.75,共有部分（停車空間）,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPPOMLSKMHJGFAU07DA,,124.46,集合住宅,鋼筋混凝土造,113年2月1日,七層,七層 陽台,全筆移轉
RPPOMLSKMHJGFAU07DA,,69.42,共有部份,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPPOMLSKMHJGFAU07DA,,21.00,共有部分（停車空間）,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPTQMLPKMHJGFAU37DA,,70.43,集合住宅,鋼筋混凝土造,113年2月1日,七層,五層 陽台,全筆移轉
RPTQMLPKMHJGFAU37DA,,43.96,共有部份,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPTQMLPKMHJGFAU37DA,,12.65,共有部分（停車空間）,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPWOMLOLJHJGFAU17DA,,76.64,集合住宅,鋼筋混凝土造,112年11月29日,五層,四層 陽台,全筆移轉
RPWOMLOLJHJGFAU17DA,,37.19,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPPNMLOLJHJGFAU98DA,,71.02,集合住宅,鋼筋混凝土造,112年11月29日,五層,三層 陽台,全筆移轉
RPPNMLOLJHJGFAU98DA,,35.78,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPQNMLOLJHJGFAU09DA,,76.64,集合住宅,鋼筋混凝土造,112年11月29日,五層,三層 陽台,全筆移轉
RPQNMLOLJHJGFAU09DA,,37.19,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPRNMLNLLHJGFAU66DA,,70.01,集合住宅,鋼筋混凝土造,112年12月21日,七層,四層 陽台,全筆移轉
RPPOMLNLLHJGFAU56DA,,63.91,集合住宅,鋼筋混凝土造,112年12月21日,七層,三層 陽台,全筆移轉
RPRNMLNLLHJGFAU66DA,,33.96,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPPOMLNLLHJGFAU56DA,,30.68,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPRNMLNLLHJGFAU66DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPPOMLNLLHJGFAU56DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPVNMLNLLHJGFAU07DA,,70.01,集合住宅,鋼筋混凝土造,112年12月21日,七層,六層 陽台,全筆移轉
RPVNMLNLLHJGFAU07DA,,33.96,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPVNMLNLLHJGFAU07DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPQNMLNLLHJGFAU56DA,,70.01,集合住宅,鋼筋混凝土造,112年12月21日,七層,三層 陽台,全筆移轉
RPQNMLNLLHJGFAU56DA,,33.96,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPQNMLNLLHJGFAU56DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPSOMLNLLHJGFAU86DA,,63.91,集合住宅,鋼筋混凝土造,112年12月21日,七層,六層 陽台,全筆移轉
RPSOMLNLLHJGFAU86DA,,30.68,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPSOMLNLLHJGFAU86DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPUNMLNLLHJGFAU96DA,,70.01,集合住宅,鋼筋混凝土造,112年12月21日,七層,五層 陽台,全筆移轉
RPUNMLNLLHJGFAU96DA,,33.96,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPUNMLNLLHJGFAU96DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPWNMLNLLHJGFAU17DA,,70.74,集合住宅,鋼筋混凝土造,112年12月21日,七層,七層 陽台,全筆移轉
RPWNMLNLLHJGFAU17DA,,33.96,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPWNMLNLLHJGFAU17DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPVPMLNLLHJGFAU27DA,,53.55,集合住宅,鋼筋混凝土造,112年12月21日,七層,五層 陽台,全筆移轉
RPVPMLNLLHJGFAU27DA,,25.83,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPVPMLNLLHJGFAU27DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPROMLNLLHJGFAU76DA,,63.91,集合住宅,鋼筋混凝土造,112年12月21日,七層,五層 陽台,全筆移轉
RPROMLNLLHJGFAU76DA,,30.68,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPROMLNLLHJGFAU76DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPXOMLNLJHJGFAU17DA,,71.02,集合住宅,鋼筋混凝土造,112年11月29日,五層,二層 陽台,全筆移轉
RPXOMLNLJHJGFAU17DA,,18.43,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPUPMLNLLHJGFAU17DA,,53.55,集合住宅,鋼筋混凝土造,112年12月21日,七層,四層 陽台,全筆移轉
RPUPMLNLLHJGFAU17DA,,25.83,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPXPMLNLLHJGFAU47DA,,53.55,集合住宅,鋼筋混凝土造,112年12月21日,七層,七層 陽台,全筆移轉
RPUPMLNLLHJGFAU17DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPXPMLNLLHJGFAU47DA,,25.83,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPXPMLNLLHJGFAU47DA,,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPVNMLOLJHJGFAU96DA,,54.43,集合住宅,鋼筋混凝土造,112年11月29日,五層,四層 陽台,全筆移轉
RPVNMLOLJHJGFAU96DA,,31.54,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPTNMLPJLHJGFAU86DA,,73.02,集合住宅,鋼筋混凝土造,112年11月29日,五層,四層 陽台,全筆移轉
RPTNMLPJLHJGFAU86DA,,18.88,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPTNMLNLJHJGFAU66DA,,150.65,集合住宅,鋼筋混凝土造,112年11月29日,五層,二層 陽台,全筆移轉
RPTNMLNLJHJGFAU66DA,,38.92,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPPQMLOLJHJGFAU66DA,,71.02,集合住宅,鋼筋混凝土造,112年11月29日,五層,五層 陽台,全筆移轉
RPPQMLOLJHJGFAU66DA,,18.43,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPOQMLOLJHJGFAU56DA,,54.43,集合住宅,鋼筋混凝土造,112年11月29日,五層,五層 陽台,全筆移轉
RPOQMLOLJHJGFAU56DA,,31.54,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPUPMLNLKHJGFAU07DA,,72.20,集合住宅,鋼筋混凝土造,112年12月4日,十層,六層 陽台,全筆移轉
RPSOMLNLJHJGFAU66DA,,55.18,集合住宅,鋼筋混凝土造,112年11月29日,五層,二層 陽台,全筆移轉
RPUPMLNLKHJGFAU07DA,,37.57,共有部份,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPSOMLNLJHJGFAU66DA,,31.67,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPUPMLNLKHJGFAU07DA,,.05,共有部分（停車空間）,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPPOMLSJLHJGFAU86DA,,72.20,集合住宅,鋼筋混凝土造,112年12月4日,十層,八層 陽台,全筆移轉
RPXPMLNLKHJGFAU37DA,,66.71,集合住宅,鋼筋混凝土造,112年12月4日,十層,六層 陽台,全筆移轉
RPPOMLSJLHJGFAU86DA,,66.71,集合住宅,鋼筋混凝土造,112年12月4日,十層,八層 陽台,全筆移轉
RPXPMLNLKHJGFAU37DA,,35.48,共有部份,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPPOMLSJLHJGFAU86DA,,35.48,共有部份,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPXPMLNLKHJGFAU37DA,,.05,共有部分（停車空間）,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPPOMLSJLHJGFAU86DA,,31.31,共有部份,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPPOMLSJLHJGFAU86DA,,13.80,共有部分（停車空間）,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPPOMLSJLHJGFAU86DA,,13.80,共有部分（停車空間）,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPVNMLOLNHJGFAU37DA,26,48.40,住家用,鋼筋混凝土造,87年8月1日,一層,一層,全筆移轉
